Datetime,ID,Username,Text,Tranlsated_Tweets,Location
2023-03-27 03:20:43+00:00,1640192095700029442,Solo_Bentan,"@RajaPetra Bulan puasa pun nak BERBOHONG!

Pasar ramdhan berduyun orang pi serbu xdak tanda2
- harga barang 7% naik setiap bulan
- pejuang kwsp meroyan bwk sepanduk","@Rajapetra fasting month to lie!

Ramdhan Market flies the people of the attack xdak sign2
- 7% price of goods goes up each month
- EPF fighters are banned banners",Malaysia
2023-03-27 02:51:19+00:00,1640184696121466881,ammarstuvwxyz,"Silap2 yahudi datang meniaga kt Malaysia pun mengalah. Tapak mahal, harga barang naik. Kelmarin aku pergilah elmina konon nak tengok karnival raya. Tapak tu baru wujud, jalan &amp; parking tak proper, kedai tak seberapa lagi, tapi parking kena bayar.","Jews came to the business of Malaysia even to give up. Expensive sites, prices of goods go up. Yesterday I left Elmina to see the Carnival. The new site exists, roads & amp; Parking is not proper, the store is no longer possible, but the parking lot has to be paid.",Kuala Lumpur
2023-03-27 01:27:38+00:00,1640163636529496064,HudSalihudin,"@AbeMicksuka Kewujudan kartel dalam saluran pemasaran adalah masalah sebenar yang mencengkam ekonomi.
Kembarnya ialah suapan kepada pihak berkuasa.
Penghujungnya ekonomi gelap melibatkan jenayah.
Bila disebut rasuah menyebabkan harga barang naik, yang dimaksudkan adalah kartel.
Kehkehkeh.","@Abemicksuka The existence of cartels in the marketing channel is a real problem with the economy.
The twins are feeds to the authorities.
The end of the dark economy involves crime.
When called corruption causes the price of goods to rise, the meaning is cartel.
Well.",Malaysia
2023-03-27 01:13:30+00:00,1640160081072513025,zafranmustafa,@mommakage @khairulaming Semua harga barang memang dah naik. 🫠,@mommakage @khairulaming All prices of goods have gone up. 🫠,Malaysia
2023-03-26 21:12:02+00:00,1640099314964869120,Aldi38827787,"@democrazymedia Harga naik, Korupsi dimana mana, Barang pokok import, Sekolah mahal, kesehatan mahal gak masalah urip mati melu Jokowi. 
Yang penting bisa lihat Jalan Tol yang panjang. Biar enak dipandang","@Democrazymedia Prices goes up, corruption where, imported tree goods, expensive schools, expensive health is not a problem for urip jokowi.
The important thing is to see a long toll path. Let it be delicious","Kota Surabaya, Jawa Timur"
2023-03-26 18:20:20+00:00,1640056103752044545,elameenrahmeet_,"Tapak Bazar mahal. Bila peniaga jual mahal, dorang tuduh kerajaan sebab harga barang naik. Padahal puncanya dari tapak bazar yang mahal.","Expensive bazaar site. When traders are expensive, they are accused of government because prices go up. But the cause is from expensive bazaar sites.",Johorean / Kedahan
2023-03-26 18:06:48+00:00,1640052697910099970,Simajaya22,"CUMA OMDO.
UPIN pintar berujar
"" Hasil kerja  Menteri Perdagangan tak
elok"".
Rasanya benar Pin,
tak ada harga barang yang tutrun.
Harga terasi saja ikut naik.","Just Omdo.
Smart Upin
""The work of the Minister of Trade is not
good"".
It feels like a pin,
There is no price for the goods.
The price is just as good.",Majalengka
2023-03-26 13:19:35+00:00,1639980417242775552,rizieqdivist,"@arifchapter666 Mnrtku emak² ini flexingnya nanggung. Klo beli tas emas itu berarti nabung, krn klo harga naik, dia bisa jual lagi. Gak kyk emak² hedon yg 100% flexing tas mahal. Klo dijual lagi pasti turun harga 50%. Itupun pembelinya kudu sesama geng hedon yg sama² tau barang. 🤭😋","@arifchapter666 mnrtku mom² this is flexing. Klo bought the gold bag meant, because the price went up, he could sell it again. Don't be a 100% flexing bag. KLO is sold again for 50%. It is the defender of the same hedon gang who knows the same thing. 🤭😋",Indonesia
2023-03-26 12:34:59+00:00,1639969193910222848,RstnPhoenix,@SinarOnline Ape yg mahal..ok je harga..tak jumpa air balang seplastik 20 inggit..kalau naik pun peniaga yg gatal naik kan..pasru salah kan kerajaan..adr barang kawalan pun depa naik harga tau..buruk perangai..,@Sinaronline ape is expensive..ok price..not to find a jar of 20 bends .. even if it goes up itchy traders go up ... .,"Seremban, Negeri Sembilan"
2023-03-26 12:32:50+00:00,1639968651012104197,r3ypo,Haiwan pun terkesan dengan kenaikan harga barang,Animals are impressed by the increase in prices of goods,"Kota Kinabalu, Sabah"
2023-03-26 12:07:02+00:00,1639962161522020355,KlutzyKucing,"Ketupat palas pun dah naik harga dr last year. But mmg akan order tiap2 tahun wat cicah rendang.

Tak dapat dinafikan, harga barang semua dah naik, pulut pun. https://t.co/O9oAyDYW3a","Palas ketupat has risen from last year. But mmg will order every year wat chopper.

Undoubtedly, the price of the goods has gone up, even glutinous. https://t.co/o9oaydyw3a","Kuantan, Pahang"
2023-03-26 11:19:41+00:00,1639950242132140033,Kfaidzallastone,"@SinarOnline Dgn harapan kalau dpt jumpa king salman dpt turunkan harga barang, turunkan minyak, gaji naik dan mcm2 lg kelebihan kalau dpt berjabat tangan dgn king salman.","@SinarOnline in the hope that you can find King Salman to lower the price of goods, lower the oil, pay rise and mcm2 will be able to shake hands with King Salman.","Selangor, Malaysia"
2023-03-26 10:33:34+00:00,1639938636471996416,Amrlamnnn,"Harga makanan makin naik
Barang nak masak pun makin naik
Semua benda naik
Gaji je tak naik-naik 😩","Food prices are rising
Even cooking items are getting worse
All things up
The salary does not rise 😩","Selangor, Malaysia"
2023-03-26 10:30:48+00:00,1639937940389507076,SenahDebab,Ya Tuhaannnn eh takde orang pantau langsung ke harga barang sekarang ni? Sibuk sangat ke menteri yg jaga KPDN now? Tuna dlm tin tu dok naik harga sebulan sekali takde sapa nak peduli ke??,"Yes, no one can watch the price of the goods right now? How busy is the minister who cares for the KPDN now? Tuna in the can dock up the price once a month no one wants to care ??",Selangor
2023-03-26 09:54:22+00:00,1639928771750014976,ameer_deenz,"Tak faham aku dengan negara ni, harga barang semua melonjak naik gila². Nak kata harga minyak petrol dalam negara naik tak jugak. Siapa yang kawal Malaysia sebenarnya ni? Thailand harga minyak petrol mahal tapi harga makanan takda la mahal cam Malaysia ni. #MalaysiaMADANI","I don't understand this country, the price of all the goods is crazy. To say that the price of petrol in the country is rising. Who is the real control of Malaysia? Thailand is expensive petrol prices but food prices are not expensive. #Malaysiamadani",Malaysia
2023-03-26 03:21:56+00:00,1639830014253477888,Daudmajid5,@SinarOnline Peniaga kata naik harga sikit sebab bahan mentah mahal pembeli kata harga mahal sebab tak setimpal dengan barang .Menteri kata harga barang telah turun…Ini lah Flow negaraku Madani,@SinarOnline traders say they go up a bit because expensive raw materials buyers say expensive prices because they are not commensurate with the goods.,"Johore, Malaysia"
2023-03-26 00:23:26+00:00,1639785092838203392,SinarOnline,"Kenaikan harga juadah bukan disengajakan kerana ia bergantung kepada harga barang mentah, namun kenaikan itu tidaklah begitu ketara. - Peniaga

https://t.co/tCy51xwFHd

https://t.co/tCy51xwFHd","The increase in the price of the dish is not intentional as it depends on the price of raw goods, but the increase is not significant. - Business

https://t.co/tcy51xwfhd

https://t.co/tcy51xwfhd",Malaysia
2023-03-25 23:57:37+00:00,1639778594401701890,SihusinN,"Bismillah ﷺ ﷴ

Hari ni saya nak kongsikan hadiah istimewa, e-book 5 minit ilmu emas yang menjawab 20 pertanyaan yang paling kerap ditanya berkenaan simpanan emas
- Harga emas ni sentiasa naik ke?
- Nak simpan emas ke ASB/TH?
- Apa beza jongkong emas dan barang kemas?","Bismillah ﷺ ﷴ

Today I want to share a special gift, an e-book 5 minutes of gold science that answers 20 most frequently asked questions about gold savings
- This gold price is always up?
- Want to save gold to ASB/TH?
- What's the difference between gold and jewelry?","Petaling, Selangor"
2023-03-25 23:53:03+00:00,1639777444734566401,NabilaMardzuki,"Garu kepala beli barang cookies semalam, survey harga before puasa. Beli barang 3rd ramadhan almost semua barang naik harga 💆🏻‍♀️","Garu heads to buy cookies yesterday, priced prices before fasting. Buy 3rd Ramadhan items almost all items up price 💆🏻‍♀️","Selangor, Malaysia"
2023-03-24 05:38:00+00:00,1639139478685245441,ValyaBea,"Twitter do your magic again please ✨✨ 
Open PO slot kiriman minggu yaa 
Harga naik dikit karna barang mulai langka guys. Dri 35k perkilo jadi 40k perkilo ya. Yuk yg mau lgsg DM aja guyss
@mahasiswamlg @infomalang @JUALAN_BASE @sbyfess @JualanMenfess https://t.co/3he0D0wv0A","Twitter do your magic again please ✨✨
Open Po Slot Week Delivery Yaa
Prices rise in the car's rare guys. Drive 35k Perkilo to 40k Perkilo yes. Yuk who wants to go guys
@mahasiswamlg @infomalang @jualan_base @sbyfess @jualanmenfess https://t.co/3he0d0wv0a","Malang, Jawa Timur"
2023-03-20 13:19:26+00:00,1637806050463326209,Nafiqasrul,"Tahun ni aku tngok barang raya kemain harga naik ya. Tahun lepas beli baju raya RM180++ tahun ni jadi nya RM280++ almost 3ratus ya. Photoshoot pun x lupa juga before this RM100++. This year jadi RM150++

Cuba korang bincangkan","This year I see the price of the price goes up. Last year I bought a RM180 ++ year shirt so RM280 ++ almost 3ratus yes. Photoshoot even forgets before this RM100 ++. This year is RM150 ++

Try to discuss","Ipoh, Perak"
2023-03-20 07:31:29+00:00,1637718489816518656,Guiller53979487,"Untuk mencegah peristiwa kenaikan harga – harga dibutuhkan Peranan penting dari sektor produksi barang kebutuhan untuk masyarakat 

#SembakoAmanJelangRamadhan #JokowiAtasiLonjakanHargaSembako #StokSembakoAman https://t.co/TehaWwzPsM","To prevent price hikes - prices have been understood by the important role of the production sector for the community

""",
2023-03-16 04:15:29+00:00,1636219610944143360,Iamzp_,"bagi aku anuar ni bijak sbb kalau purchasing power naik, mmg harga barang naik so jadi inflasi and tak mustahil akan lgi ramai kene retrenchment","For me Anuar is wise as if purchasing power goes up, the price of goods goes up so inflation and it is impossible for many to retrenchment",Melaka
2023-03-14 16:00:54+00:00,1635672359117152257,SawitMy,"Kesian anak2 muda  hidup mereka sia2 kerana percaya kata orang politik yang dulu pernah jadi ada dalam  kerajaan tapi tak ada function..masa tu lah rakyat hidup susah, harga barang mula naik melambung..","Poor young people in their lives because they believe the politicians who used to be in the government but have no function ... then the people are living hard, prices of goods are starting to rise ..",Batu 16 Ayer Tawar Perak
2023-03-14 03:26:45+00:00,1635482569583251457,Saida_CFPCertTm,"Endemik tidak bermakna selesa. 

Selepas pandemik, tak disangka, masuk tempoh kadar inflasi paling tinggi dalam sejarah sedangkan pendapatan masih lagi mendatar (stagnant) bagi rakyat secara kasarnya. Ekonomi dunia baru nak pulih, harga barang pula naik disebabkan kesan rantaian.","Endemic doesn't mean comfortable.

After the pandemic, unexpectedly, the highest inflation rate is in history while the income is still stagnant for the people. The new world economy is recovering, prices of goods rise due to the impact of the chain.","Kuala Lumpur, Wilayah Persekut"
2023-03-13 09:18:37+00:00,1635208732174090240,neyrashazeyra,"Harga barang makin naik harga, Pau kacang goreng Makin kecik https://t.co/RFVQRMALjR","Prices are rising prices, fried peanut butter https://t.co/rfvqrmaljr",Malaysia
2023-03-13 07:25:24+00:00,1635180243467259905,freddoted,@KhaiYalan69 Hahaha haah. I perasan harga barang naik lama dah. I tak ada anak anak ni pun terasa. Apa lagi orang ada keluarga,@Khaiyalan69 hahaha haah. I noticed the price of goods went up for a long time. I don't have any kids. What else people have a family,
2023-03-12 11:49:05+00:00,1634884212741509121,Ir_Khairulazwa,"Betul.. setuju.. sebagai manusia yg pergi pasar setiap minggu sebab nak healing 😂.. mmg harga barang mahal, terasa betul kenaikan nya tu sampai aku buat excel dalam google drive utk rekod semua pembelian brg dapur aku selama 3 bulan utk revise balik budget barang dapur.","Right .. Agree .. As a person who goes to the market every week because of the healing 😂 .. The price of the expensive goods, it feels like the increase is that I made excel in google drive for the record of all my kitchen purchases for 3 months to revise the budget kitchenware.","Johore, Malaysia"
2023-03-11 17:07:14+00:00,1634601889433264128,anis_zakiah25,@AkaunAnon Memang terasa sangat kenaikan harga barang ni 😭,@Iununanon really feels the price of this item 😭,selangor
2023-03-11 15:30:03+00:00,1634577432362749954,CikShamsulPSRTM,Zaman Sekarang Dengan Harga Barang Naik dan Kos Sara Hidup Tinggi ... Ada Yang Kelaparan dan Ikat Perut ... Ini Realiti Bukan Fantasi.,Nowadays with high prices of goods and high cost of living ... some are starving and belly ... this is a reality is not fantasy.,"HULU KELANG,KL,MALAYSIA"
2023-03-11 07:25:09+00:00,1634455405161242625,noraakira,Tp kalo kwsp bonus gak la untuk sis..yes tau nowadays memang ramai je ada masalah duit..x nafi kan memang harga barang naik tp kwsp bukan la satu2 nya alasan untuk betuiikan keadaan..,But if the bonus is not for sis..yes tau nowadays it is a lot of money problems..x nafi is indeed the price of goods goes up but not the only reason for the situation ..,Malaysia
2023-03-08 14:46:00+00:00,1633479183577010176,rudikorr,"@alangsedayu1 @_rezarazali_ Tu je modal ko? Kamon la. Org dok sibuk psl kenaikan harga barang, cost of living.. tu je modal ko?","@alangsedayu1 @_rezarazali_ tu je capital ko? Kamon la. Org dock busy psl rising prices of goods, cost of living .. tu je ko ko?",
2023-03-06 04:49:32+00:00,1632604303033761794,tinaketiketana_,@pekjah Ye betul. Harga barang mencanak naik 🥹🥹,@Ikhjah ye right. The price of the goods is rising 🥹🥹,MALAYSIA
2023-03-01 03:47:58+00:00,1630776866599747584,hazmeerrojani,Pundek la barang semua naik harga. Sebulan berapa kali nak naik faker. Gila betul.,The goods are all priced. How many months do you want to ride Faker. That's crazy.,"Nilai, Negeri Sembilan"
2023-03-01 00:18:01+00:00,1630724033502396417,RozmalMalakan,Pasti Harga Barang Naik https://t.co/ce4e2Aj1uN,Definitely the price of goods goes up https://t.co/ce4e2aj1un,"Seremban, Negeri Sembilan"
2023-02-28 10:56:43+00:00,1630522380278980612,suran_reds2002,Bantu rakyat apa nya nanti harga barang naik … ripple effects,Help the people what the price of the goods goes up ... Ripple Effects,"Liverpool, England"
2023-02-28 10:20:37+00:00,1630513295743664130,_faridafandi,Barang dapur bulan ni betul² naik harga,This month's kitchenware is really up to the price,Kuale Kangsor Perak
2023-02-26 07:50:07+00:00,1629750645581549570,iambellilypad,"At least ADA POLITICAL WILL untuk bantu kurangkan beban rakyat, bukan setakat cakap kenaikan harga barang tak dapat dielakkan. Way to go unity gov!!!","At least there is a political will to help reduce the burden of the people, not just to say the rise in prices of goods is inevitable. WAY TO GO UNITY GOV !!!","Sometimes in MY, Mostly in QA"
