Created-At,From-User,From-User-Id,To-User,To-User-Id,Language,Source,Text,Translated_Tweets,Geo-Location-Latitude,Geo-Location-Longitude,Retweet-Count,Id
24/3/2023,shazril ????,8.57E+17,shazrilramli,8.57E+17,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2 Ramadhan

Puasa memberi manfaat??

Hikmah puasa Ramadhan tidak hanya bermakna sebagai kewajipan seorang muslim terhadap perintah Allah dengan menahan lapar dan haus selama bulan Ramadhan. Puasa adalah perisai bagi yang melakukannya...","2 Ramadan

Fasting benefits ??

The wisdom of fasting Ramadan does not only mean as a Muslim's duty to Allah's command by holding hunger and thirst during the month of Ramadan. Fasting is a shield for those who do it ...",,,,1.64E+18
24/3/2023,Muazz,90578839,,-1,in,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Tak sorok di bln ramadhan biar pon lapar dan dahaga (@ Masjid Abu Ubaidah Bin Al-Jarrah in Setapak, Kuala Lumpur) https://t.co/Cm3trEpvHA","Don't hide in the Ramadan to be hungry and thirsty (@ Masjid Abu Ubaidah bin Al-Jarrah in Setapak, Kuala Lumpur) https://t.co/cm3trepvha",3,102,,1.64E+18
24/3/2023,B,8.95E+17,hayfaaLeiaa,1.32E+18,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@hayfaaLeiaa Beli dine in kadang lagi laju dari drive thru. Pregnant mom kalau lapar bukan boleh tggu. Bukan masalah nak tunjuk ke tak. ☺️,@hayfaaleiaa buy dine in sometimes more speed from drive thru. Pregnant mom if hungry is not possible. It's not a problem to show it. ☺️,,,,1.64E+18
24/3/2023,deNa????,1955696622,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",baruk kol 9 dah lapar kdk apa ??,Baruk Kol 9 is hungry for what ??,,,,1.64E+18
24/3/2023,Αικατερίνη⚡️,125305970,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Baru tahu kalau baby gerak kuat sgt maksudnya dia lapar, tk semestinya kurang gerak je..","Just know if the baby is moving as strong as she means hungry, it should not be less motion ..",,,,1.64E+18
24/3/2023,monkifly/farra,299702272,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",apahal tetiba tgh malam aku lapar mcm aku xmakan sehari padahal buka td aku makan je . pelik betul ??,No matter how late at night I was hungry for me to eat one day when I opened it. That's strange ??,,,,1.64E+18
25/3/2023,Iliani,72518229,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kalau lapar, makanlah. Kalau tudung senget, betulkanlah. Taktahu nak makan kat mana? Google jelah or beli kat food delivery. Hidup ni jangan terlalu complicated sangat dengan benda begini. ?? https://t.co/AzHY3S2tb3","If you are hungry, eat. If the lid is intense, fix it. Where do you want to eat? Google or buy at food delivery. Life is not too complicated with this kind of thing. ?? https://t.co/azhy3s2tb3",,,,1.64E+18
25/3/2023,Quincy Arrancar,1.01E+18,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nasi ayam, roti john, popia sira, tea ais. Ok done kenyang. Tapi lapar nak makan pussy pulak. ????????","Chicken rice, john bread, popia sira, ice tea. Ok done full. But hungry to eat pussy. ????????",,,,1.64E+18
25/3/2023,Fit,404046250,GoddOfFather,1.54E+18,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@GoddOfFather Kalau jenis workout malam boleh la kot makan banyak sebab lapar after workout… kalau tak workout tak tau dah nak sumbat apa lagi sebab dah penuh ??,@Goddoffather if the kind of night workout can eat a lot because hungry after workout… if you don't workout you don't know what to do because it's full ??,,,,1.64E+18
25/3/2023,Razeen Asyraf,592396463,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","salah ke bunuh something
 yang mak dia tak hilang tah ke mana..
 
still kecik tak makan 
bende lain selain susu..

Aku just nak bunuh n tiada yang siksa lapar
dan ia nya lebih cepat dari mati lapar","wrong to kill something
 that her mother didn't disappear anywhere ..
 
still a little less eating
Other than milk ..

I just want to kill n no hungry torture
and it is faster than being hungry",,,,1.64E+18
25/3/2023,Dr Syafiq (maybe one day),16179437,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mesti lapar sangat tu. https://t.co/I6NsiMi9wM,It must be hungry. https://t.co/i6nsimi9wm,,,,1.64E+18
25/3/2023,Fadd Yeager,149368853,nisaabalqis,4566627979,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@nisaabalqis Sebelum buka pic ni aku ingat gimbap tadi ?? Adakah sebab aku lapar Haha,@nisaabalqis before opening this pic I remember gimbap earlier ?? Is it because I'm hungry haha,,,,1.64E+18
25/3/2023,Nur Syafikah Roslee,1.31E+18,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Penat mcm mana pun isteri tu kalau dua tiga pagi suami balik , cakap lapar , isteri tetap bangun masakkan utk suami , sebab rasa sedih isteri je tahu bila suami balik penat tapi tak makan .","Tired of the wife where the wife is two or three in the morning, she is hungry, the wife will still wake up for her husband, because the wife is sad to know when the husband is tired but he does not eat.",,,,1.64E+18
25/3/2023,who,1.63E+18,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",makan bukan main banyak gik time sahur tadik tok baruk kol 11 lebih dah lapar ????,Eating not playing lots of time for Tok Tok Baruk Kol 11 more hungry ????,,,,1.64E+18
25/3/2023,fii!,903487580,hidayat_yusaini,3262098444,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@hidayat_yusaini Nanti kalau lapar datang rumah aku yat ajar urut.,@hidayat_yusaini later if hungry comes home I teach massage.,,,,1.64E+18
25/3/2023,Iliani,72518229,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kalau lapar, makanlah. Kalau tudung senget, betulkanlah. Taktahu nak makan kat mana? Google jelah or beli kat food delivery. Hidup ni jangan terlalu complicated sangat dengan benda begini. ?? https://t.co/AzHY3S2tb3","If you are hungry, eat. If the lid is intense, fix it. Where do you want to eat? Google or buy at food delivery. Life is not too complicated with this kind of thing. ?? https://t.co/azhy3s2tb3",,,,1.64E+18
26/3/2023,J U E ??,2168229414,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ya tuhan dan dan ni aku lapar ????‍♀️,Oh my God and I'm hungry ???? ‍♀️,,,,1.64E+18
26/3/2023,SYAFIQ TARMIZI,1016943762,muhammadhamir,1093773078,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@muhammadhamir @syahirrsanusi Hmmmm bulan ramadhan ni bukan menahan diri dari lapar semata mata - PU ji,@muhammadhamir @syahirrsanusi hmmmm this month of Ramadan is not refraining from hunger alone - PU Ji,,,,1.64E+18
26/3/2023,Airisz Sheq,426665886,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Serabutnya otak saya!!  Plus lapar.. hahahaha.. https://t.co/58t23ubvDw,My brain is so tight !! Plus hungry .. hahahaha .. https://t.co/58t23ubvdw,,,,1.64E+18
26/3/2023,Eucatastrophe,1.45E+18,Anyieljr,395774716,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Anyieljr Aku pun perempuan tapi aku benci perempuan yang perangai macam ni. Kau nak makan apa kau cakap tak yah nak drama sangat, orang tengah lapar ni kang tinggal tepi jalan kang.??","@Anyieljr I'm a girl but I hate this kind of girl. Do you want to eat what you say is not a drama, this hungry man is living by the road ??",,,,1.64E+18
26/3/2023,not,164739887,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Buang air besar 2 kali dh harini. Harap2 tak menggelupur lapar lewat ptg ni ????,Throw it 2 times today. Hope you don't get hungry through this ptg ????,,,,1.64E+18
26/3/2023,La Suerte Aiman,7.96E+17,adlii__,2954439408,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@adlii__ Saing demo ko hirr nii lie ? Lapar bual molek napok ??,@adlii__ competition demo ko hirr nii lie? Hungry chat molecule ??,,,,1.64E+18
26/3/2023,ILoveDessert ????,3089333690,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bukan selalu orang lapar cepat marah ke? Ke aku je? ?? https://t.co/Qg9xHVq3D0,Isn't it always hungry to get angry? To me? ?? https://t.co/qg9xhvq3d0,,,,1.64E+18
26/3/2023,Mior Naqiuddin ??,449813201,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Macam sudah lapar. ??,It's hungry. ??,,,,1.64E+18
26/3/2023,Ayumi,306118965,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dah moreh bubur lambuk pun masih lapar lagi ??,Is the porridge porridge still hungry ??,,,,1.64E+18
26/3/2023,૮₍ ˃̵͈᷄ . ˂̵͈᷅ ₎ა,2893692942,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Buka puasa tadi makan sikit je sebab risau anak tak sihat ???? tu pasal la malam buta ni sebok cari makan lapar huhu,The fasting was eating a little bit because the child was worried ???? It's a blind night that is looking for hungry food,,,,1.64E+18
26/3/2023,૮₍ ˃̵͈᷄ . ˂̵͈᷅ ₎ა,2893692942,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Thankyou shuamikuuu memalam buta gini bini dia tetiba ngadu lapar padahal suami dah tidur dah ?? sanggup bangun kejap gi belikan makan ????,Thankyou shuamikuuu tapped in this blindness when he was hungry when his husband was asleep ?? Will you be able to wake up to buy a meal ????,,,,1.64E+18
26/3/2023,mackyminhaj,300150495,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lapar ek. tadi buka makan sikit je.,hungry. I opened a little meal.,,,,1.64E+18
27/3/2023,NarawidyaLaksmiDewi,265291719,exaudiosiregar,181883907,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@exaudiosiregar Enak enak juga.. makanya kalap kalo beli takjil. Titipan orang serumah plus lapar mata??,@Exaudiosiregar is delicious too .. so you can buy it. Titipan people are hungry plus eyes ??,,,,1.64E+18
27/3/2023,Hanis,75215234,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Harini terasa lapar ?? Memang tak boleh tegur kalau sebelum ni tak rasa lapar ??????,Today is hungry ?? Can't you say that before you don't feel hungry ??????,,,,1.64E+18
27/3/2023,Sophie,4498605794,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pehh dia punya lapar sampai kan tahi besi ni pun aku dah nampak macam chipmore,I have a hungry until I have a steel stainless,,,,1.64E+18
27/3/2023,shazril ????,8.57E+17,shazrilramli,8.57E+17,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","5 Ramadhan

Hadith Rasulullah SAW menyatakan bahawa orang yang berpuasa sedangkan mereka tidak memelihara lidah (percakapannya) dan juga masih melakukan maksiat, tidak akan diberi pahala oleh Allah SWT ke atas puasa mereka selain lapar dan dahaga sahaja.","5 Ramadan

The Hadith of the Messenger of Allah (may peace be upon him) states that those who are fasting while they do not keep their tongues (conversations) and are still committing evil, will not be rewarded by Allah Almighty on their fasting besides hunger and thirst.",,,,1.64E+18
27/3/2023,Yayat??,1025810876,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dulu masa kecil, batal puasa sebab lapar. Dewasa ini, batal puasa, sebab horny.","Back in childhood, I was canceling fasting because of hungry. Today, it is canceled, because of horny.",,,25,1.64E+18
27/3/2023,Ilyani Fadlina,536095841,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lepastu settle, aku cakap kat dia. Kalau lapar pergi la beli maggi. Dah tak boleh puasa, kenapa tahan perut. Bukan salah pun. Hahahaha kuat nau bunyi??","Then settle down, I told him. If you go hungry then buy Maggi. You can't fast, why hold your stomach. Not wrong. Hahahaha loud nau sound ??",,,,1.64E+18
27/3/2023,dilla.nur_,1.28E+18,,-1,in,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","3 sebab tak boleh skip meal lengkap (ada karbo & protein) bila diet: 

1. Mudah lapar
2. Kurang kalori berkualiti
3. Otot shrink, body fat maintain di badan

RT & follow utk lebih tips diet sihat ??","3 Reasons Can Not Skip Full Meals (Carbo & Protein) When Diet:

1. Easy to be hungry
2. Lack of quality calories
3. Shrink muscles, body fat maintain on the body

RT & Follow for more Healthy Diet Tips ??",,,7,1.64E+18
27/3/2023,????????????.??????????,1389020868,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","So far dah 5 ramadhan ni from 82 kilos, sekarang dah 79 kilos . Betul lah memang kena makan berat sekali sehari je . Makan nasi 2 senduk je sehari sebab sahur 1 senduk, buka 1 senduk . Lebihkan lauk and sayur ?? memang seksa lah menahan lapar . Jangan layan sangat lapar tu sis https://t.co/7CRAtb7OlR","So far it's 5 Ramadan from 82 kilos, now 79 kilos. It's true that you have to eat once a day. Eat rice 2 tablespoons a day for 1 tablespoon, open 1 tablespoon. More side dishes and vegetables ?? It is a pain to endure hunger. Don't be so hungry https://t.co/7cratb7olr",,,,1.64E+18
27/3/2023,Na P,3239638993,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mak ai dah start lapar,Mak Ai is starting to be hungry,,,,1.64E+18
27/3/2023,Alief Muhd,190994580,itunini86,955227962,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@itunini86 @_rezarazali_ @SanyHamzan Nak simbolik-simbolik pula? Jadi dengan sendirinya anda akui pimpinan terdahulu lapar untuk di recognise pimpinan arab sahaja la? Takda sifat ikhlas pun dalam ibadat? Patut la arab haramkn selfie di kaabah terus sekarang. Jemaah umrah Malaysia suka buat hal seperti anda ????,"@itunini86 @_rezarazali_ @sanyhamzan Nak symbols? So by yourself, you acknowledge that the former leader is hungry for the Arab leader to recognize? No sincerity in worship? It should be a selfie in the Temple now. Malaysian pilgrims like to do things like you ????",,,,1.64E+18
27/3/2023,BreadCatcherCheeseKimbap,375458448,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ya Allah lapar weh duduk dalam aircond sejuk2 ni ?????????? baru 9.30 kotttttt ????????,Oh my god you are sitting in this cold aircond ?????????? New 9.30 kotttttt ????????,,,,1.64E+18
27/3/2023,Syuuuu..,1256018965,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tahu tahu hari ni da puasa kelima ?? ?? hari ni juga naik kerja da..rasa macam nk cuti sebulan ?? sebab sejak first puasa tu tak rasa lapar teruk sgt ?? alhamdulilah,Know this day of the fifth fast ?? ?? Today is also going to work and does it feel like a month's vacation ?? Because since the first fasting it doesn't feel so bad? thank you,,,,1.64E+18
27/3/2023,Amer Al-Jeffrey,1.42E+18,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sahur makan overnight oat pastu mama buat roti celup telur pastu minum protein shake.

Semoga tak lapar di office hari ni. ??","Sahur eats overnight oats pasta for mommy to eat eggs to drink protein shake.

Hope you won't be hungry in the office today. ??",,,,1.64E+18
27/3/2023,GulaGulaGetah,175263697,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Done sahur
Nasi goreng, tempe dgn roti canai! Haha esk klu lapar xtau la nak habaq mcm mna","Done Sahur
Fried rice, tempeh with canai bread! Haha esk klu hungry xtau la nak heatq mcm mna",,,,1.64E+18
27/3/2023,Fish and chips,1.48E+18,Apei3011,1.48E+18,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ok aku tak boleh tidur. Lapar sgt. Nasik putih + sambal goreng ikan bilis tempe + sayur labu masak lemak + ciken wing = sahur. https://t.co/wLVeAOjA0E,Ok I can't sleep. Hungry. White tablespoon + fried fish fried tempeh + fatty pumpkin cooked fat + ciken wing = sahur. https://t.co/wlveaoja0e,,,,1.64E+18
28/3/2023,KleekOutdoor,138803125,irwan_bijon,73304997,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@irwan_bijon @RajaPetra Dalam kes ni anak dia lapar nak nak pakai rxz,@irwan_bijon @rajapetra In this case his son is hungry to use rxz,,,,1.64E+18
28/3/2023,ahmd.hfz_,538673442,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abord, hilang mood lupa tekan start. lapar suda aku erghh","Abord, lose the mood forget to start starting. I'm hungry",,,,1.64E+18
28/3/2023,luqman,1.09E+18,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sahur kurma dengan air boleh tahan lapar ya ??,The dates with water can be hungry?,,,,1.64E+18
28/3/2023,AsliSabby,846825973,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Harini baru terasa lapar,Today is just hungry,,,,1.64E+18
28/3/2023,Uput_,1.32E+18,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abis sahur langsung gemeteran, kukira masih lapar, ternyata liat story ex lagi nongkrong berdua sama 'temen cewe', it's okai","After all, it was still hungry, it turned out to be the story of the story of the two of them, it's okay",,,,1.64E+18
28/3/2023,L,1.25E+18,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hi u..
Saya lapar..
Laparkan kasih sayang awak..
Come here, please....","Hi u ..
I'm hungry..
Hold your love ..
Come here, please ....",,,,1.64E+18
28/3/2023,Tira,368040844,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tahan ngantuk time puasa ni memang lagi susah dari tahan lapar ya ?? dari tadi aku nguap ni takleh nak buat apa,Hold on to sleep this fast is harder than hungry? Since then I have to do this from what I want to do,,,,1.64E+18
28/3/2023,Rose ??,1674459552,YusriShamsuddin,103897416,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@YusriShamsuddin @whyshiqa @neyrashazeyra Ni paling nak carut.. dah la lapar pastu cravibg da berbuka makan sesuap terus buang sebab lipatan dia macam nak ke neraka terus isi xde tapi tebal nak haram,@Yusrishhamsuddin @whyshiqa @neyrashazeyra is the most important .. he is hungry pasta cravibg and breaks the food and he is thrown away because his folds are like going to hell and the xde is thick but it is illegal to be illegal,,,,1.64E+18
28/3/2023,Asyraf Parutos,610642189,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gila apa time time mcm ni lapar roti canai ?? nohhh luppp hang asyraf ??,What time is the time mcm this hungry bread canai ?? nohhh luppp hang asyraf ??,,,,1.64E+18
28/3/2023,Iliani,72518229,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mungkin sebab lapar tu takleh tidur,Maybe it's because the hungry is not going to sleep,,,,1.64E+18
28/3/2023,Azim Azman,1.09E+18,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lapar ?? tapi makan takdak rasa.,hungry ?? But eating no taste.,,,,1.64E+18
29/3/2023,tanpanama,1.17E+18,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Puasa kali ini selain menahan lapar dan haus juga menahan gak chek out sebelum gajian, ahahah","Fasting this time besides holding back hunger and thirst also holding out the chek out before the paycheck, ahahah",,,,1.64E+18
29/3/2023,シャキラー ??????,2247549196,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Berapa kali nak take ni... Jangan bagi saya marah eh, saya dah la tengah lapar.","How many times do you want to take this ... don't let me get mad, I'm hungry.",,,,1.64E+18
29/3/2023,intan farhana????,3299264534,warnabilla,340979322,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@warnabilla owhhh yg ni muka  lapar ?? https://t.co/rUNkSyFlHN,@warnabilla owhhh this is a hungry face ?? https://t.co/runksyflhn,,,,1.64E+18
29/3/2023,azura.,9.44E+17,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sedih sbb lapar sangat ??,Sad to be hungry so much ??,,,,1.64E+18
29/3/2023,F.S,1.58E+18,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Diam bukan sebab kita lemah, tapi lapar.","It's not because we're weak, but I'm hungry.",,,,1.64E+18
29/3/2023,L A N G K A S U K A,233934228,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Hujan lebat mengiringi tangisanku yang semakin lapar ??,Heavy rains accompany my hungry cries ??,,,,1.64E+18
29/3/2023,Rozmal Malakan,9.96E+17,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kenapa kita lapar di siang hari pada bulan Ramadan? https://t.co/xCqkvgehME,Why are we hungry during the day during Ramadan? https://t.co/xcqkvgehme,,,,1.64E+18
29/3/2023,zulhelmiejamaludin,134710800,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Malas nak argue yang meleret2 ni kalau terang2 QA tu da error??????..aku lapar ni, bila lapar jadi grumpy ??????","Too lazy to argue that this is a light qa tu da error ?????? .. i'm hungry, when hungry so grumpy ??????",,,,1.64E+18
29/3/2023,نيسا,471970781,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Penat sgt2. Selisih dgn murid sampai kena tanya, cikgu sakit perut ker? “Taklah, lapar ??”","Tired sgt2. Disappointed with students to ask, a stomach ache? ""No, hungry ??""",,,,1.64E+18
29/3/2023,G,443682558,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Wife bila aku tgh syok main game tapi dia lapar perhatian?? https://t.co/8AXsu2lCAY,Wife when I was shocked to play the game but he was hungry ?? https://t.co/8axsu2lcay,,,,1.64E+18
29/3/2023,kiyo,949352502,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bapak ah sedap woi lapar ni https://t.co/ROKdHwgUIV,dadd ah tasty woi hungry https://t.co/rokdhwguiv,,,,1.64E+18
29/3/2023,sabrina,8.81E+17,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lapar pulakk hehe?? https://t.co/YNV3hbNSjv,Hungry pulakk hehe ?? https://t.co/ynv3hbnsjv,,,2,1.64E+18
29/3/2023,BreadCatcherCheeseKimbap,375458448,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Weh kenapa hari ni terasa lapar………,Well why today is hungry ………,,,,1.64E+18
29/3/2023,??,2795138948,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pagi pagi dah lapar mende ni ??,Is this morning hungry?,,,,1.64E+18
29/3/2023,??,998550463,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bangon2 dh lapar??hmm hah.. jap pukul 5 hahaha aku makn lagi ..??,Bangon2 dh hungry ?? hmm hah .. jap 5 o'clock hahaha i makn lagi .. ??,,,,1.64E+18
29/3/2023,frznrdn.exe,66562200,bckupacc99,1.45E+18,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@bckupacc99 Lapar tu.. belum bukak lg.. lepas pekena bandung cincau sejuk la tu..,@bckupacc99 hungry tu .. not open yet .. after the chilling bandung is cool ..,,,,1.64E+18
30/3/2023,aqilah✨,188619790,akieyyys,188619790,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pastu kalau petang petang lapar , aku yg LA ni yg g tanya budak chamber “wawa u ada makanan tak” ??????????","Of course if the afternoon is hungry, I'm the one who asked the chamber boy ""wawa u have food no"" ??????????",,,,1.64E+18
30/3/2023,??,264611465,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Aku diam sebab lapar. Bukan sebab marah ??,I was silent because I was hungry. Not because of anger ??,,,,1.64E+18
30/3/2023,Achu Kazar,2605755024,ferdenandzerz23,1.33E+18,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@ferdenandzerz23 muka lapar..lubang hidung pon mengembang..,@ferdenandzerz23 hungry face..the nose of the pound is expanding ..,,,,1.64E+18
30/3/2023,奴鲁丁????????,939138192,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Delete je la. Lapar puasa jangan sampai jadi bodoh https://t.co/5xhQCleqyb,Delete je la. Hungry fasting don't be stupid https://t.co/5xhqcleqyb,,,,1.64E+18
30/3/2023,eiyda,82277800,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sahur makan roti or minum susu dengan kurma better la dari makan nasi ( bagi aku la). Tak mengantuk, tak lapar dan tak lemau badan.","I eat bread or drink milk with dates better than eating rice (for me). Sleepy, hungry and not bodybuilding.",,,,1.64E+18
30/3/2023,Eh! Ardly,1.57E+18,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tahun ni puasa serius tak lapar or dahaga sangat mcm puasa sebelum2 ni.. walaupun perit terik panas kat luar tu lain maciam.. berbuka/sahur pun tak mampu nak makan banyak.. minum sikit pun dah kenyang,This year is a serious fast not hungry or thirsty very fasting before .. Even though the hot sore is hot outside it is another maciam .. Breaking/not even able to eat much .. Drink a little already full,,,,1.64E+18
30/3/2023,nanadh,116475031,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Baru pukul 11.30 tapi dah lapar ?? adoi la adik 3x awak susu since morning. Boleh tahan ke mak kau puasa sampai petang ni ??,It's only 11:30 but it's hungry ?? Adoi la sister 3x you milk since morning. Can you hold your mom fast until this evening ??,,,,1.64E+18
30/3/2023,MiniBite Delights HQ,1.61E+18,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Genap seminggu berpuasa, 
Tak terasa lapar dan dahaga, 
Minggu ini Freeze-Time bersua, 
Paparkan Puan Yunee sebagai pelanggan setia!

Terima kasih Puan Yunee & anak2 kerana sudi berkunjung ke @minibitedelights_hq! Seronok membeli dgn anak-anak, insyaaAllah nanti datang lagi ya. https://t.co/emDCdZrQlI","Even a week of fasting,
Don't feel hungry and thirsty,
This week freeze-time,
Show Mrs. Yunee as a loyal customer!

Thank you Mrs. Yunee & the kids for visiting @minibitedelights_hq! It's fun to buy with kids, inshaAllah will come again. https://t.co/emdcdzrqli",,,,1.64E+18
