Datetime,Username,Cleaned_Tweets,Location,Polarity,Subjectivity,Sentiment
28/3/2023,Intan ?? Carats ?? VIP ??,think svt concert seoul announce anything yet flight ticket must mad high since last minute afford wish announce month earlier haha sigh capacity yet,,-0.053000000,0.481333333,Negative
28/3/2023,Euan Graham,big problem least one embassy closing others relocating staff cannot afford rent singapore,,-0.150000000,0.25,Negative
28/3/2023,Adaanor,past milk glass seed enough embunayesha eat rice rice shivering hunger,,-0.125000000,0.375,Negative
28/3/2023,Ariqfizz™,cat starving food,,0.000000000,0,Negative
28/3/2023,Jeri,wrong organizer bazaar price jewish price food expensive crazy,,-0.400000000,0.625,Negative
28/3/2023,Joseph John Adams,live asia kid worry gunned school shit america utter madness one take america seriously lost whatever moral authority,,-0.079393939,0.643333333,Negative
28/3/2023,Ooi Beng Cheang,much grateful malaysia one le thing worry school shooting,,0.200000000,0.2,Positive
29/3/2023,Ein,far feel hungry throughout ramadan one thing miss laksa breakfast laksa life,,0.100000000,1,Positive
29/3/2023,ace,able cook jahs house expensive outdoor food po hang,,0.000000000,0.6625,Positive
29/3/2023,Sebastian Ng,worry stupidity help solidify support within constituency voter seen happen last year citizen interact politics uk pattern similar,,-0.200000000,0.488888889,Negative
29/3/2023,???? ??????,must felt really ill time slimed lot worried health,,-0.500000000,1,Negative
29/3/2023,Abyad.,struggle cope client editing dateline raya project worry try best deliver photo album bye,,1.000000000,0.3,Positive
29/3/2023,naz | Jisoo defenfer,chu chu mcm terenct nama worry ha non existence career first,,0.250000000,0.333333333,Positive
29/3/2023,Joseph John Adams,kid singapore well kid friend aussie nz korea japan heading today worry going school mall shop outside look madness,,0.000000000,0.05,Negative
30/3/2023,asyrafmalekk,bazaar food expensive people went mcd buy ringgit burger quality,,-0.500000000,0.7,Negative
30/3/2023,Amer Al-Jeffrey,complain price good dp water starbucks,,0.700000000,0.6,Positive
30/3/2023,shaklin sania ??????????,yes sbb virus banyak sgt nowadays shaa allah people understand worry yg tak paham tu cubit je dia safety health baby boy,,0.000000000,0,Negative
30/3/2023,Adrian Pereira #ViralisingSolidarity,worried whole labour sector long employer make worker work forced labour condition malaysian worker biggest loser,,-0.050000000,0.333333333,Negative
30/3/2023,Michael Yip ??,mp making langkawi voter feel idiot putting office watched many spy drama telenovela worried shadow,,-0.150000000,0.65,Negative
30/3/2023,dafreebec?????????????,hello indonesia freenbecky fan nice meet worried pfreen hope get well soon day happy presence life become meaningful since presence two get well soon baby freen,,0.633333333,0.833333333,Positive
30/3/2023,????|| D-18 Jay's birthday ??,said txt time secretly went indonesia make mv problem paris trouble worried safety,,-0.300000000,0.45,Negative
31/3/2023,D Raguram Reddy,oh krsna cannot let people leave peace must people agent kaliyuga worry friend keep disturbing peace others bloody moron haunt soon,,-0.700000000,0.9,Negative
31/3/2023,Emperor Alleef Ashaari,riverdale season final season episode chapter one hundred eighteen worry darling starring beautiful talented etc based,,0.516666667,0.966666667,Positive
31/3/2023,The Pattaya News Thailand,official say black water beach plankton bloom nothing worried,,-0.166666667,0.433333333,Negative
2022-02-01 00:20:14+00:00,evaniaprilRS,one morning blind siantar hungry want breakfast yok rice padang,,-0.500000000,0.666666667,Negative
2022-02-01 01:04:00+00:00,fahimzahar,hungry wind already,Malaysia,0.000000000,0,Negative
2022-02-01 01:06:14+00:00,azlanowen,clock late think breakfast breakfast breakfast afternoon hungry eating day possible eat everyday mind,"Kalimantan Timur, Indonesia",-0.166666667,0.733333333,Negative
2022-02-01 01:20:36+00:00,RazakZaha,slowly rebuild pace got problem knee injury sudden hungry first km pathetic,Kuala Lumpur,-0.262500000,0.558333333,Negative
2022-02-01 01:32:54+00:00,RazakZaha,slow tu always hungry problem tgh run,Kuala Lumpur,-0.300000000,0.4,Negative
2022-02-01 03:33:33+00:00,KhaosodEnglish,suwanna said many fear spill arrival imminent people worried oil spill said adding resort excuse pun resort sending photo pristine beach front attempt convince potential tourist otherwise,"Bangkok, Thailand",0.150000000,0.516666667,Positive
2022-02-01 03:56:07+00:00,StephaninBKK,yes shopping hungry always get good snack,Bangkok,0.700000000,0.6,Positive
2022-02-01 04:14:16+00:00,Pithenk1,hungry people ridiculing love verse money yes sir oh lot money many problem sing,"Yogyakarta, Indonesia",0.500000000,0.55,Positive
2022-02-01 05:27:10+00:00,zulfajriramadan,hungry want buy meal day fun fun k case space expedition anjay eating eating mah yes,Jakarta,0.300000000,0.2,Positive
2022-02-01 06:42:49+00:00,yves_laurence,excited today finally make public announcement latest product mejo kinakahahan ako worried people embrace product pero sana talaga people support,"Quezon City, Philippines",0.218750000,0.679166667,Positive
2022-02-01 07:29:02+00:00,NgDiluAkmo,done work today exhausted hungry,Palau,-0.400000000,0.7,Negative
2022-02-01 08:10:40+00:00,chicanoz,kimy right hungry mam morning bread,KJ jadi DJ 👉,0.285714286,0.535714286,Positive
2022-02-01 09:22:51+00:00,kyairen,hunger half briton coffee,Kuala Lumpur,-0.166666667,0.166666667,Negative
2022-02-01 10:41:42+00:00,afiqimran95,le sleeping le rest stomach hungry faster hmm maybe probably lot use,Malaysia,0.000000000,0,Negative
2022-02-01 10:44:11+00:00,misssashleyrae,praying person please pray grandfather heart failure really know mean yet anything point definitely feeling worried helpless living far away family,"Taipei City, Taiwan",-0.065833333,0.5375,Negative
2022-02-01 10:58:38+00:00,gonthopramu,called caliphate taliban ngisis western country afghanistan hungry,"Cilacap Tengah, Indonesia",0.000000000,0,Negative
2022-02-01 13:05:45+00:00,Siiiynaa,lesson today spend stomach fullfilled hunger condition tend act impulsive everyone want,"SUB, Indonesia",0.000000000,0,Negative
2022-02-01 14:26:52+00:00,FreshlyMilk,found fav japanese restaurant near room good place yummy food quality cheap probably thought expert use chopstick wrong,"Phuket Province, Thailand",0.140000000,0.52,Positive
2022-02-01 14:42:30+00:00,Cheppy_Gunawan,chicken starves starve rice mound easy live difficult country,"Kota Palembang, Sumatera Selat",-0.132575758,0.820833333,Negative
2022-02-01 14:45:56+00:00,wahyuEend,hunger case,"Yogyakarta, Indonesia",0.000000000,0,Negative
2022-02-01 14:49:38+00:00,nurshfqhkmz,hungry also late night mcm,,-0.300000000,0.6,Negative
2022-02-01 15:10:37+00:00,wela0723,let baby run trip get hurt concept cool walking running part made worried oa,San Jose del Monte Bulacan,0.350000000,0.65,Positive
2022-02-01 15:14:30+00:00,nickiemarissa,super hungry late night snack subang jaya,Kuala Lumpur,0.016666667,0.633333333,Positive
2022-02-01 15:16:53+00:00,Pithenk1,forgets poor hungry tomb hungry people need department selling people,"Yogyakarta, Indonesia",-0.400000000,0.6,Negative
2022-02-01 15:21:23+00:00,Pithenk1,person hungry stomach know country solution,"Yogyakarta, Indonesia",0.000000000,0,Negative
2022-02-01 15:49:07+00:00,i95vy,really hungry,she/her,0.200000000,0.2,Positive
2022-02-01 15:56:56+00:00,iroarhh_,stomach ache eat little bit,malaysia,-0.187500000,0.5,Negative
2022-02-01 16:06:15+00:00,ez_kiiil,procrastinating worried good thing,Cotabato «·» General Santos,0.700000000,0.6,Positive
2022-02-01 16:20:17+00:00,AsiaJackCHN,old irish guy jfk era china since circa profoundly worried state usa since america better glad near exit gate,P R China,0.213888889,0.516666667,Positive
2022-02-01 18:45:06+00:00,blufox2006,yes open reconnect rica otherwise look concern get worried afar,"Maragondon Cavite, Phils",0.000000000,0.5,Positive
2022-02-02 01:07:00+00:00,tien_ltt1710,goodmewning worried ill wait come back mewlions waiting,,-0.250000000,0.5,Negative
2022-02-02 01:41:36+00:00,fifinaaa_,man middle stomach enough enough k money,"Kelantan, Malaysia",0.000000000,0.333333333,Negative
2022-02-02 01:44:18+00:00,misssashleyrae,really hungry early morning breakfast mil second wake breakfast ready,"Taipei City, Taiwan",0.125000000,0.25,Positive
2022-02-02 01:49:43+00:00,FerryFerdianR_,gilak gw want eat dinner eh already pile rice tea tea tea really bad fix reflex gw remove donk eat chicken mixed hold laper night hunger eat rice,"Kota Sukabumi, Jawa Barat",-0.433333333,0.622222222,Negative
2022-02-02 02:04:33+00:00,vince_zack,hungry stop road shop get oil rice cake alah cute je sacred wood mcm ehhh name raised core fish forget name,,0.500000000,1,Positive
2022-02-02 02:16:46+00:00,zoochanzx,lol hour drive yea watch yea nokz hungry kowser,"petaling jaya, bentong ",0.800000000,0.7,Positive
2022-02-02 02:33:49+00:00,xmshrx_,hungry want eat everything cannot control since meal starting ponder fat siyel sksk,"Kuantan, Pahang",0.000000000,0.1,Negative
2022-02-02 02:40:18+00:00,ceciliacsyi,romantic sex roflmaolol someone hungry,,0.000000000,0.5,Positive
2022-02-02 03:05:21+00:00,misssashleyrae,really several day mil making eat actually hungry,"Taipei City, Taiwan",0.000000000,0.05,Negative
2022-02-02 04:20:38+00:00,seshaldistauns,always unlucky stopped rnr food quite expensive taste eh addition northsouth rnr rnr worker wearing customer serve mask measure measles right,,-0.107142857,0.617857143,Negative
2022-02-02 04:33:01+00:00,topingchocolate,eat male bgt eat hungry wkwkwkw,"Bandung, Jawa Barat",0.000000000,0.1,Negative
2022-02-02 04:47:31+00:00,zua_al_azmi,people say let hungryeh,Malaysia,0.000000000,0,Negative
2022-02-02 04:47:39+00:00,preeti_florina,way wei look hershe worried ruby mental health know trauma turmoil age suffered blake yang super protective ruby wholesome,"Dhaka, Bangladesh",0.116666667,0.433333333,Positive
2022-02-02 04:50:49+00:00,adlyzulkefly,one night starved,Semenanjung Malaysia,0.000000000,0,Negative
2022-02-02 06:21:56+00:00,temptempholder,dead worried hell inside put skin outside show holding everything together well,,-0.100000000,0.225,Negative
2022-02-02 06:31:53+00:00,KomplekQ,rizki acquired relying intellect intelligence surely animal would starving,"Krapyak, Yogyakarta",0.500000000,0.888888889,Positive
2022-02-02 06:59:33+00:00,khalisaamini,hungry alll time,,0.000000000,0,Negative
2022-02-02 07:24:58+00:00,Eilarashid,coming back night club looking breakfast hungry death wan na home doze,MALAYSIA,-0.100000000,0.075,Negative
2022-02-02 07:24:58+00:00,Eilarashid,coming back night club looking breakfast hungry death want home doze,MALAYSIA,0.000000000,0,Negative
2022-02-02 07:26:09+00:00,MeanMijer,sometimes giving also trading meal day morning morning looking something tell price suddenly range myr rise tu bulk price loose end product selling price cannot lose customer,"Johor Bahru, Johor",-0.038461538,0.384615385,Negative
2022-02-02 07:44:05+00:00,chrshcmps,get pushed limit keep pushing goal mind want feel needed downside making everyone worried marin,,0.000000000,0,Negative
2022-02-02 08:35:25+00:00,NunaNadea,home issue often happens working mom waking morning rush kitchen prepare husband child meal forgets eat morning lot energy hungry stomach withstand hungry meal time,"Sungai Petani,Kedah",0.000000000,0,Negative
2022-02-02 08:52:01+00:00,azlinyasmin,tell wife cry slept shirt show early breakfast replied suddenly make video call check wife condition sure worried ldr condition perhaps boo,Malaysia,0.200000000,0.562962963,Positive
2022-02-02 09:47:31+00:00,ms_atiek,hungry time seems leaking,"Denpasar, Bali",0.000000000,0,Negative
2022-02-02 10:42:05+00:00,MrNobody95dj,always electricity tariff high operating cost rising price rising price price basic salary increase malaysia every year article say big company worth million,"Gombak, Selangor",0.115000000,0.21625,Positive
2022-02-02 10:42:05+00:00,MrNobody95dj,always electricity tariff high operating cost rising price rising price price basic salary increase malaysia every year article say big company million,"Gombak, Selangor",0.053333333,0.255,Positive
